time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,precipitation
2026-08-02 15:00:00,31.3,28.9,356.0,2.6,11.7,171.0,90.0,33.1,61.0,4.4,945.7,0.0
2026-08-02 16:00:00,32.4,29.9,462.0,2.0,12.2,173.0,106.0,33.3,60.0,4.8,945.3,0.0
2026-08-02 17:00:00,20.7,19.3,631.0,7.8,10.1,148.0,123.0,32.8,58.0,6.3,945.2,0.1
2026-08-02 18:00:00,26.4,25.0,923.0,25.1,10.6,118.0,130.0,31.0,72.0,9.9,945.1,0.1
2026-08-02 19:00:00,33.6,32.4,1277.0,48.9,11.2,78.0,128.0,29.2,81.0,8.4,945.4,0.0
2026-08-02 20:00:00,39.9,38.5,1526.0,65.7,11.6,47.0,115.0,28.4,86.0,3.9,946.1,0.0
2026-08-02 21:00:00,42.8,41.4,1600.0,69.3,11.7,36.0,92.0,28.1,89.0,2.2,946.9,0.0
2026-08-02 22:00:00,45.1,43.5,1569.0,66.0,11.5,35.0,92.0,27.7,90.0,4.5,947.4,0.0
2026-08-02 23:00:00,49.5,48.0,1477.0,60.7,11.0,36.0,92.0,28.1,86.0,5.7,947.4,0.0
2026-08-03 00:00:00,50.3,48.9,1316.0,54.0,9.8,36.0,93.0,27.5,88.0,5.2,947.0,0.0
2026-08-03 01:00:00,46.3,45.3,1095.0,45.4,8.3,37.0,93.0,27.0,91.0,3.9,946.9,0.0
2026-08-03 02:00:00,43.4,42.5,885.0,38.0,7.1,38.0,93.0,26.6,93.0,3.6,946.4,0.0
2026-08-03 03:00:00,42.1,41.2,685.0,33.2,6.4,37.0,93.0,26.4,94.0,2.9,946.0,0.0
2026-08-03 04:00:00,40.7,39.9,496.0,29.7,6.0,35.0,93.0,26.4,93.0,0.8,946.0,0.0
2026-08-03 05:00:00,34.5,32.6,390.0,22.8,5.0,47.0,94.0,26.6,95.0,1.8,945.9,0.0
2026-08-03 06:00:00,36.0,34.2,440.0,23.0,6.1,58.0,94.0,26.7,95.0,6.1,945.5,0.1
2026-08-03 07:00:00,39.8,38.2,575.0,23.1,7.6,75.0,94.0,27.8,90.0,4.0,945.9,0.0
2026-08-03 08:00:00,35.3,32.9,649.0,22.0,9.0,91.0,95.0,28.6,84.0,5.1,946.5,0.1
2026-08-03 09:00:00,30.2,27.9,581.0,18.8,9.9,106.0,96.0,29.3,80.0,8.3,947.2,0.4
2026-08-03 10:00:00,31.1,28.2,454.0,14.5,10.5,121.0,97.0,29.3,76.0,9.9,947.8,0.4
2026-08-03 11:00:00,30.9,28.3,369.0,10.9,11.3,136.0,98.0,30.3,74.0,7.6,947.8,0.8
2026-08-03 12:00:00,28.1,26.1,374.0,8.4,12.6,154.0,98.0,31.3,71.0,4.7,947.9,0.2
2026-08-03 13:00:00,28.9,27.2,422.0,6.7,14.0,172.0,98.0,28.3,84.0,12.2,947.7,2.9
2026-08-03 14:00:00,29.9,28.3,473.0,6.5,14.7,181.0,98.0,28.4,84.0,7.6,946.9,1.2
2026-08-03 15:00:00,30.3,28.5,481.0,5.8,14.1,180.0,98.0,30.4,76.0,6.5,946.6,0.1
2026-08-03 16:00:00,34.6,32.6,492.0,6.6,12.7,170.0,109.0,30.8,72.0,6.8,946.3,1.3
2026-08-03 17:00:00,39.5,35.9,599.0,19.1,6.8,128.0,126.0,29.2,79.0,5.2,946.1,0.1
2026-08-03 18:00:00,39.1,36.6,877.0,32.4,7.0,103.0,131.0,29.0,79.0,4.6,946.1,0.1
2026-08-03 19:00:00,42.8,41.1,1252.0,50.8,7.3,69.0,127.0,28.4,85.0,3.2,946.2,0.0
2026-08-03 20:00:00,41.3,39.8,1586.0,65.1,7.5,41.0,113.0,27.8,86.0,3.9,946.8,0.0
2026-08-03 21:00:00,42.4,41.0,1877.0,72.8,7.7,23.0,102.0,27.1,88.0,5.8,947.5,0.0
2026-08-03 22:00:00,44.9,43.4,2129.0,76.3,7.8,12.0,102.0,26.5,90.0,4.7,947.6,0.0
2026-08-03 23:00:00,48.0,46.2,2215.0,73.6,7.5,10.0,102.0,26.5,91.0,5.5,947.8,0.0
2026-08-04 00:00:00,42.6,40.2,2039.0,60.6,6.4,24.0,102.0,26.0,94.0,3.5,947.6,0.0
2026-08-04 01:00:00,33.6,31.4,1698.0,41.5,5.0,47.0,101.0,25.8,95.0,4.9,947.3,0.0
2026-08-04 02:00:00,29.5,27.6,1357.0,26.7,3.9,64.0,99.0,25.5,96.0,4.1,947.2,0.0
2026-08-04 03:00:00,28.9,27.1,1028.0,20.8,3.5,68.0,98.0,25.4,96.0,4.4,947.5,0.0
2026-08-04 04:00:00,31.4,29.2,699.0,19.4,3.5,65.0,97.0,24.5,99.0,2.1,947.9,4.9
2026-08-04 05:00:00,58.9,56.5,498.0,64.4,8.4,8.0,96.0,24.8,97.0,5.1,947.6,2.0
2026-08-04 06:00:00,58.3,56.1,525.0,56.6,9.4,26.0,98.0,24.6,96.0,2.9,947.9,0.9
2026-08-04 07:00:00,58.2,56.2,680.0,45.6,11.0,52.0,100.0,25.1,94.0,1.8,948.1,0.6
2026-08-04 08:00:00,46.0,43.3,795.0,35.1,13.4,83.0,102.0,26.5,89.0,3.6,948.4,0.1
2026-08-04 09:00:00,38.9,36.1,803.0,25.8,17.7,121.0,103.0,28.4,78.0,1.5,948.9,0.0
2026-08-04 10:00:00,40.4,37.6,771.0,16.9,22.7,162.0,104.0,30.0,72.0,1.1,948.9,0.0
2026-08-04 11:00:00,45.5,42.6,727.0,10.4,25.9,196.0,105.0,30.9,68.0,4.3,949.5,0.2
2026-08-04 12:00:00,50.4,47.4,663.0,6.8,25.6,219.0,106.0,31.6,65.0,5.3,949.1,0.1
2026-08-04 13:00:00,54.0,50.9,587.0,5.6,23.4,233.0,108.0,32.6,63.0,3.0,948.7,0.1
2026-08-04 14:00:00,56.5,53.2,551.0,6.4,21.0,237.0,111.0,32.7,64.0,1.9,947.6,0.0
2026-08-04 15:00:00,58.0,54.5,520.0,7.7,18.9,228.0,144.0,32.7,64.0,2.6,947.0,0.1
2026-08-04 16:00:00,58.7,55.1,530.0,11.1,16.7,208.0,173.0,32.2,67.0,3.2,946.3,0.1
2026-08-04 17:00:00,53.0,48.2,740.0,29.1,11.8,136.0,193.0,32.1,63.0,6.5,945.6,0.1
2026-08-04 18:00:00,55.3,51.0,1373.0,44.3,12.1,110.0,196.0,31.3,71.0,4.5,945.5,0.1
2026-08-04 19:00:00,56.8,53.2,2205.0,65.4,12.5,73.0,187.0,30.2,79.0,1.7,945.7,0.1
2026-08-04 20:00:00,66.4,62.6,2727.0,82.4,12.8,43.0,168.0,29.2,86.0,3.4,946.2,0.1
2026-08-04 21:00:00,76.1,72.2,2672.0,92.2,13.0,25.0,136.0,28.6,88.0,6.0,946.8,0.0
2026-08-04 22:00:00,84.8,80.6,2307.0,97.9,13.0,12.0,128.0,28.0,89.0,4.4,947.1,0.0
2026-08-04 23:00:00,87.8,84.1,1915.0,98.5,12.4,4.0,132.0,28.5,91.0,2.2,946.1,0.0
2026-08-05 00:00:00,91.3,87.8,1550.0,91.5,10.4,0.0,136.0,28.2,91.0,0.2,946.0,0.4
2026-08-05 01:00:00,87.1,83.8,1160.0,79.4,7.7,0.0,141.0,27.5,95.0,2.9,945.6,0.3
2026-08-05 02:00:00,85.0,81.7,870.0,68.4,5.9,3.0,146.0,25.7,98.0,5.2,945.5,0.6
2026-08-05 03:00:00,80.3,77.5,746.0,60.5,5.7,11.0,151.0,25.9,96.0,4.4,945.7,0.3
2026-08-05 04:00:00,65.4,60.8,723.0,53.7,6.4,22.0,152.0,25.7,95.0,0.8,945.3,0.1
2026-08-05 05:00:00,55.6,51.5,734.0,30.1,7.0,40.0,153.0,25.6,96.0,5.5,944.9,0.0
2026-08-05 06:00:00,59.6,53.0,791.0,29.5,7.3,50.0,153.0,25.5,96.0,3.8,945.0,0.0
2026-08-05 07:00:00,31.4,28.5,883.0,28.4,7.8,65.0,153.0,26.2,93.0,4.3,945.3,0.0
2026-08-05 08:00:00,40.7,34.9,906.0,25.9,9.1,85.0,152.0,27.6,84.0,4.8,945.3,0.0
2026-08-05 09:00:00,44.7,37.5,785.0,20.5,12.2,115.0,152.0,29.2,75.0,5.1,945.9,0.0
2026-08-05 10:00:00,48.8,40.7,596.0,13.6,16.1,150.0,152.0,30.3,71.0,6.5,945.8,0.0
2026-08-05 11:00:00,51.0,43.2,462.0,8.4,18.7,178.0,152.0,31.8,64.0,7.9,945.9,0.0
2026-08-05 12:00:00,54.0,46.3,442.0,6.2,18.7,195.0,152.0,31.9,64.0,8.6,945.5,0.0
2026-08-05 13:00:00,56.0,48.4,477.0,5.6,17.4,204.0,152.0,32.1,64.0,7.3,944.9,0.0
2026-08-05 14:00:00,57.5,49.9,514.0,5.9,16.2,208.0,152.0,32.4,64.0,6.9,944.3,0.0
2026-08-05 15:00:00,56.9,48.9,501.0,5.9,15.8,207.0,152.0,32.5,63.0,5.5,943.4,0.0
2026-08-05 16:00:00,55.6,47.6,489.0,6.7,15.6,201.0,151.0,32.6,62.0,5.0,942.9,0.1
2026-08-05 17:00:00,39.5,32.9,577.0,13.7,13.0,172.0,170.0,33.1,59.0,7.2,942.6,0.0
2026-08-05 18:00:00,49.4,40.0,888.0,39.9,13.3,130.0,179.0,30.6,72.0,13.3,942.6,0.0
2026-08-05 19:00:00,58.7,50.8,1297.0,75.5,13.6,72.0,176.0,29.1,80.0,9.3,942.6,0.0
2026-08-05 20:00:00,64.7,57.5,1533.0,98.6,13.6,31.0,159.0,28.5,82.0,8.4,943.5,0.0
2026-08-05 21:00:00,65.7,59.0,1443.0,98.8,13.2,21.0,150.0,28.0,84.0,6.1,944.3,0.0
2026-08-05 22:00:00,69.2,62.4,1178.0,86.5,12.4,27.0,149.0,27.5,86.0,6.5,944.6,0.0
2026-08-05 23:00:00,66.6,61.0,922.0,71.2,11.4,39.0,148.0,28.2,85.0,8.9,944.1,0.0
2026-08-06 00:00:00,51.6,47.0,713.0,53.2,9.8,57.0,145.0,27.2,87.0,11.8,944.3,0.0
2026-08-06 01:00:00,41.8,37.3,512.0,32.2,8.0,80.0,141.0,26.0,88.0,12.7,944.2,0.0
2026-08-06 02:00:00,31.9,28.3,386.0,16.9,6.6,95.0,136.0,24.4,91.0,12.8,944.2,0.7
2026-08-06 03:00:00,31.1,27.1,375.0,11.6,5.9,95.0,131.0,23.1,94.0,13.5,944.4,1.4
2026-08-06 04:00:00,17.7,15.5,438.0,12.0,5.7,88.0,125.0,22.9,96.0,2.7,943.7,1.3
2026-08-06 05:00:00,18.6,16.4,518.0,18.2,7.5,73.0,121.0,24.5,95.0,5.1,943.6,0.2
2026-08-06 06:00:00,30.5,26.7,615.0,20.9,8.1,78.0,117.0,24.3,95.0,3.4,944.1,0.4
2026-08-06 07:00:00,36.0,32.2,728.0,24.5,9.0,85.0,114.0,25.3,92.0,4.0,944.1,0.0
2026-08-06 08:00:00,41.3,35.0,800.0,25.6,10.3,98.0,115.0,26.9,86.0,2.1,944.8,0.0
2026-08-06 09:00:00,40.2,33.3,804.0,22.0,12.4,121.0,115.0,29.0,76.0,0.7,945.4,0.0
2026-08-06 10:00:00,40.7,33.3,766.0,15.8,14.9,149.0,114.0,30.7,68.0,2.4,945.7,0.0
2026-08-06 11:00:00,42.8,35.7,714.0,10.9,17.0,175.0,113.0,32.2,59.0,5.2,946.1,0.0
2026-08-06 12:00:00,46.9,38.6,636.0,8.3,18.3,198.0,113.0,32.7,56.0,5.8,946.0,0.2
2026-08-06 13:00:00,49.0,39.8,543.0,6.8,19.2,219.0,112.0,32.6,57.0,7.2,945.7,0.2
2026-08-06 14:00:00,50.3,40.6,493.0,6.6,19.7,231.0,111.0,32.6,61.0,7.9,945.1,0.2
2026-08-06 15:00:00,51.7,41.6,464.0,6.4,19.8,235.0,138.0,30.7,69.0,10.4,945.1,0.9
2026-08-06 16:00:00,51.1,40.9,478.0,7.4,19.4,230.0,165.0,30.7,68.0,7.4,944.7,0.1
2026-08-06 17:00:00,51.8,36.4,660.0,11.3,16.0,177.0,186.0,32.4,59.0,7.2,944.3,0.0
2026-08-06 18:00:00,50.3,37.1,1198.0,39.4,15.1,130.0,195.0,31.1,69.0,6.9,944.6,0.0
2026-08-06 19:00:00,57.7,46.1,1903.0,77.5,13.7,66.0,192.0,29.2,75.0,7.6,944.7,0.0
2026-08-06 20:00:00,66.8,55.4,2341.0,102.1,12.5,22.0,174.0,28.3,78.0,6.9,945.3,0.0
2026-08-06 21:00:00,68.2,57.6,2279.0,100.7,11.6,18.0,145.0,27.8,80.0,7.6,946.2,0.0
2026-08-06 22:00:00,64.7,55.3,1949.0,85.7,10.8,34.0,108.0,27.4,81.0,6.2,946.6,0.0
2026-08-06 23:00:00,56.8,48.5,1608.0,70.6,10.0,48.0,107.0,27.1,86.0,7.6,946.3,0.0
2026-08-07 00:00:00,55.6,48.1,1321.0,59.6,9.0,53.0,106.0,24.0,95.0,9.2,946.6,1.4
2026-08-07 01:00:00,54.4,47.6,1022.0,48.5,8.0,57.0,106.0,23.9,94.0,7.2,947.2,0.3
2026-08-07 02:00:00,32.1,28.6,779.0,38.7,7.3,61.0,107.0,23.8,94.0,10.5,947.0,0.1
2026-08-07 03:00:00,37.3,31.2,605.0,30.1,7.0,64.0,107.0,23.6,95.0,7.5,947.3,0.0
2026-08-07 04:00:00,23.0,18.5,485.0,22.8,7.1,67.0,107.0,23.7,94.0,6.4,946.9,0.0
2026-08-07 05:00:00,24.5,20.1,442.0,12.3,7.4,104.0,108.0,24.3,95.0,5.0,946.7,0.0
2026-08-07 06:00:00,26.1,21.9,529.0,16.3,7.7,100.0,108.0,24.0,95.0,10.7,946.8,0.1
2026-08-07 07:00:00,28.5,24.1,692.0,21.5,8.2,95.0,107.0,24.7,89.0,8.1,947.0,0.0
2026-08-07 08:00:00,27.6,22.4,798.0,23.8,9.4,102.0,107.0,25.6,87.0,3.4,947.2,0.0
2026-08-07 09:00:00,26.5,21.0,779.0,20.2,11.9,131.0,105.0,27.0,82.0,3.8,947.5,0.0
2026-08-07 10:00:00,27.1,21.5,703.0,13.6,15.0,172.0,104.0,28.9,74.0,5.6,947.5,0.0
2026-08-07 11:00:00,30.0,23.9,636.0,8.4,17.1,204.0,103.0,30.3,67.0,6.3,948.3,0.0
2026-08-07 12:00:00,31.5,25.2,596.0,6.3,17.2,218.0,102.0,31.3,62.0,6.6,947.9,0.0
2026-08-07 13:00:00,33.2,26.5,565.0,5.6,16.2,223.0,106.0,31.9,60.0,2.1,947.4,0.0
2026-08-07 14:00:00,34.5,27.1,558.0,5.9,15.3,222.0,131.0,32.4,58.0,3.2,946.7,0.0
2026-08-07 15:00:00,37.1,28.4,556.0,4.7,14.9,219.0,155.0,32.7,56.0,5.2,946.2,0.0
2026-08-07 16:00:00,35.5,26.7,578.0,4.4,14.5,210.0,175.0,32.5,56.0,6.5,945.7,0.0
2026-08-07 17:00:00,19.3,14.9,688.0,13.5,10.6,156.0,192.0,31.3,61.0,7.3,945.5,0.0
2026-08-07 18:00:00,23.1,17.6,966.0,27.8,10.2,126.0,196.0,30.3,69.0,7.1,945.7,0.0
2026-08-07 19:00:00,31.0,26.7,1333.0,47.4,9.5,84.0,189.0,28.7,72.0,10.9,946.1,0.0
2026-08-07 20:00:00,31.1,27.8,1620.0,62.1,8.9,51.0,170.0,27.6,74.0,7.2,946.3,0.0
2026-08-07 21:00:00,31.5,29.0,1756.0,66.9,8.4,36.0,141.0,26.9,78.0,4.8,946.9,0.0
2026-08-07 22:00:00,34.6,32.6,1812.0,66.8,7.8,30.0,101.0,26.4,83.0,2.9,947.3,0.0
2026-08-07 23:00:00,38.5,36.8,1836.0,65.9,7.3,26.0,85.0,26.9,84.0,2.3,947.0,0.0
2026-08-08 00:00:00,41.6,39.7,1855.0,65.8,6.8,20.0,84.0,26.2,87.0,2.1,946.9,0.0
2026-08-08 01:00:00,43.3,41.4,1841.0,65.0,6.3,16.0,83.0,25.9,89.0,0.2,946.9,0.0
2026-08-08 02:00:00,43.8,41.9,1759.0,62.8,5.9,14.0,83.0,25.6,91.0,0.6,946.6,0.0
2026-08-08 03:00:00,43.5,41.9,1547.0,58.8,5.2,10.0,84.0,25.4,92.0,2.5,946.9,0.0
2026-08-08 04:00:00,42.1,40.6,1266.0,53.5,4.5,7.0,85.0,25.5,92.0,3.6,946.9,0.0
2026-08-08 05:00:00,45.9,43.1,1067.0,52.7,5.7,14.0,86.0,23.5,85.0,14.8,947.1,0.0
2026-08-08 06:00:00,43.7,41.1,1045.0,44.2,7.1,48.0,88.0,23.8,86.0,7.0,947.1,0.2
2026-08-08 07:00:00,31.2,28.8,1104.0,32.3,9.2,95.0,90.0,24.9,86.0,4.5,947.3,0.0
2026-08-08 08:00:00,23.8,20.7,1112.0,22.1,11.7,138.0,90.0,26.7,79.0,3.9,947.9,0.0
2026-08-08 09:00:00,23.9,20.1,994.0,15.4,15.2,174.0,90.0,28.5,73.0,4.0,948.2,0.0
2026-08-08 10:00:00,26.4,21.8,824.0,10.4,19.1,206.0,90.0,30.3,66.0,4.4,948.6,0.0
2026-08-08 11:00:00,29.0,24.2,691.0,6.8,21.0,225.0,90.0,31.8,58.0,3.7,949.4,0.0
2026-08-08 12:00:00,28.3,24.2,636.0,4.7,19.2,224.0,90.0,31.7,58.0,9.7,949.6,0.1
2026-08-08 13:00:00,26.7,23.5,619.0,4.2,15.4,209.0,106.0,32.0,56.0,10.5,949.3,0.0
2026-08-08 14:00:00,26.4,23.3,605.0,4.6,12.1,193.0,147.0,30.9,64.0,14.5,948.9,0.8
2026-08-08 15:00:00,23.5,21.6,493.0,3.7,10.3,182.0,171.0,31.0,65.0,11.4,948.3,0.1
2026-08-08 16:00:00,22.1,20.6,385.0,3.7,9.0,170.0,185.0,31.1,65.0,9.3,947.9,0.0
2026-08-08 17:00:00,13.5,13.3,555.0,10.4,6.3,144.0,190.0,30.7,66.0,11.6,947.7,0.0
2026-08-08 18:00:00,14.4,14.3,1285.0,34.4,7.0,109.0,185.0,29.8,70.0,9.0,947.8,0.0
2026-08-08 19:00:00,20.4,20.3,2294.0,67.5,8.0,60.0,170.0,28.7,77.0,5.9,948.3,0.0
2026-08-08 20:00:00,33.8,33.6,3013.0,93.0,9.2,23.0,141.0,27.8,83.0,3.2,948.5,0.0
2026-08-08 21:00:00,46.2,46.1,3176.0,104.2,10.8,10.0,98.0,27.3,86.0,2.3,948.8,0.0
2026-08-08 22:00:00,54.1,54.0,3049.0,107.7,12.6,8.0,89.0,26.7,89.0,3.1,948.9,0.0
2026-08-08 23:00:00,58.2,58.0,2867.0,106.9,13.2,8.0,91.0,27.4,86.0,3.2,948.8,0.0
2026-08-09 00:00:00,63.1,62.9,2695.0,101.5,11.9,6.0,93.0,26.8,89.0,2.2,948.9,0.0
2026-08-09 01:00:00,65.7,65.2,2467.0,91.8,9.4,4.0,94.0,26.6,90.0,3.2,948.9,0.0
2026-08-09 02:00:00,61.0,60.5,2221.0,82.2,7.4,4.0,96.0,26.4,91.0,0.6,949.0,0.0
2026-08-09 03:00:00,58.1,57.7,1944.0,74.2,6.1,2.0,98.0,26.3,91.0,1.5,949.1,0.0
2026-08-09 04:00:00,56.1,55.8,1649.0,66.2,5.2,1.0,99.0,26.2,91.0,0.6,949.3,0.0
2026-08-09 05:00:00,70.5,69.6,1413.0,92.1,12.6,5.0,100.0,26.0,91.0,7.5,949.1,0.0
2026-08-09 06:00:00,61.2,60.1,1281.0,76.3,12.0,23.0,103.0,26.1,90.0,3.7,949.1,0.1
2026-08-09 07:00:00,53.4,52.9,1207.0,54.2,11.1,49.0,105.0,26.8,86.0,4.1,949.4,0.1
2026-08-09 08:00:00,37.8,36.6,1135.0,35.1,10.9,79.0,108.0,28.0,80.0,3.0,949.9,0.0
2026-08-09 09:00:00,25.5,24.1,1043.0,22.2,11.9,117.0,109.0,29.4,73.0,1.3,950.2,0.0
2026-08-09 10:00:00,23.2,22.1,953.0,12.4,13.6,158.0,110.0,30.5,70.0,1.3,950.4,0.0
2026-08-09 11:00:00,23.5,22.5,868.0,5.7,14.6,187.0,110.0,31.6,66.0,2.7,950.3,0.0
2026-08-09 12:00:00,24.4,23.4,785.0,3.1,14.3,194.0,109.0,32.3,62.0,3.6,950.0,0.1
2026-08-09 13:00:00,25.3,24.4,707.0,3.6,13.5,189.0,109.0,33.2,58.0,0.2,949.6,0.1
2026-08-09 14:00:00,26.1,25.1,654.0,4.7,12.8,183.0,109.0,33.0,58.0,3.4,949.0,0.0
2026-08-09 15:00:00,27.3,26.0,603.0,3.9,12.7,182.0,112.0,33.4,55.0,3.7,948.4,0.0
2026-08-09 16:00:00,27.0,25.7,577.0,3.6,12.9,181.0,141.0,33.2,56.0,3.7,947.6,0.0
2026-08-09 17:00:00,15.5,14.8,661.0,8.4,11.8,155.0,159.0,33.2,53.0,4.4,947.2,0.0
2026-08-09 18:00:00,19.9,19.3,962.0,28.4,12.2,121.0,165.0,32.0,64.0,4.6,946.8,0.0
2026-08-09 19:00:00,29.3,28.8,1374.0,55.8,12.8,75.0,159.0,30.3,75.0,2.4,946.6,0.0
2026-08-09 20:00:00,38.1,37.4,1664.0,74.8,13.1,41.0,139.0,29.2,79.0,3.8,946.8,0.0
2026-08-09 21:00:00,40.4,39.8,1732.0,77.5,13.1,32.0,113.0,28.5,82.0,4.9,947.3,0.0
2026-08-09 22:00:00,43.7,43.1,1679.0,71.9,12.8,34.0,112.0,27.8,86.0,3.2,947.3,0.0
2026-08-09 23:00:00,47.4,46.8,1569.0,66.1,12.0,35.0,111.0,28.3,83.0,3.9,947.0,0.0
2026-08-10 00:00:00,51.5,50.8,1396.0,63.2,10.3,28.0,110.0,27.5,87.0,4.0,947.3,0.0
2026-08-10 01:00:00,56.1,55.5,1168.0,60.2,8.0,19.0,108.0,27.2,89.0,3.6,947.1,0.0
2026-08-10 02:00:00,56.5,56.0,972.0,55.8,6.3,14.0,107.0,26.9,89.0,5.3,947.1,0.0
2026-08-10 03:00:00,54.5,54.0,834.0,49.1,5.4,13.0,107.0,26.7,90.0,5.4,947.1,0.0
2026-08-10 04:00:00,51.8,51.5,729.0,41.0,5.0,16.0,107.0,26.5,90.0,6.5,947.3,0.0
2026-08-10 05:00:00,47.3,46.8,673.0,31.0,6.9,37.0,106.0,25.9,87.0,9.2,947.4,0.0
2026-08-10 06:00:00,47.6,47.0,700.0,27.1,9.0,55.0,104.0,25.6,88.0,7.5,947.7,0.0
2026-08-10 07:00:00,38.4,37.7,776.0,21.6,12.0,82.0,102.0,26.3,85.0,6.4,947.7,0.0
2026-08-10 08:00:00,32.0,31.2,811.0,16.6,14.8,108.0,101.0,27.8,79.0,3.9,947.8,0.0
2026-08-10 09:00:00,28.8,28.1,757.0,12.8,17.4,134.0,100.0,29.5,72.0,2.8,947.8,0.0
2026-08-10 10:00:00,28.8,27.9,662.0,9.6,19.8,161.0,101.0,31.1,66.0,3.1,947.7,0.0
2026-08-10 11:00:00,29.7,28.6,577.0,7.2,20.7,181.0,101.0,32.3,61.0,5.2,947.7,0.0
2026-08-10 12:00:00,29.9,28.4,512.0,5.7,18.8,191.0,102.0,33.3,57.0,5.9,947.5,0.0
2026-08-10 13:00:00,29.9,27.5,458.0,5.1,15.4,195.0,102.0,34.0,54.0,6.4,946.8,0.1
2026-08-10 14:00:00,30.4,26.9,433.0,5.4,12.7,195.0,103.0,34.4,53.0,6.6,945.9,0.0
2026-08-10 15:00:00,31.1,26.5,424.0,4.5,11.6,195.0,132.0,34.6,52.0,6.4,945.4,0.0
2026-08-10 16:00:00,32.2,26.7,444.0,4.4,11.3,191.0,154.0,34.4,54.0,6.1,944.8,0.0
2026-08-10 17:00:00,21.0,17.0,559.0,11.4,10.9,169.0,168.0,34.2,53.0,8.0,944.6,0.0
2026-08-10 18:00:00,24.5,21.1,874.0,27.6,11.2,138.0,173.0,33.2,61.0,4.9,944.6,0.0
2026-08-10 19:00:00,31.4,28.3,1283.0,49.7,11.7,95.0,169.0,31.4,73.0,4.0,944.6,0.0
2026-08-10 20:00:00,34.8,31.9,1531.0,65.0,11.9,63.0,156.0,30.4,72.0,12.1,945.6,0.0
2026-08-10 21:00:00,37.4,34.8,1473.0,67.5,11.7,51.0,130.0,29.5,71.0,8.5,946.3,0.0
2026-08-10 22:00:00,39.2,37.0,1253.0,63.3,11.4,51.0,102.0,28.9,76.0,6.1,946.8,0.0
2026-08-10 23:00:00,41.0,38.9,1057.0,57.0,10.9,53.0,102.0,29.4,78.0,6.3,946.1,0.0
2026-08-11 00:00:00,41.2,39.2,955.0,49.4,10.3,57.0,101.0,28.6,82.0,5.0,946.1,0.0
2026-08-11 01:00:00,40.5,38.6,876.0,39.9,9.6,64.0,100.0,28.3,84.0,6.9,945.7,0.0
2026-08-11 02:00:00,38.6,37.0,787.0,31.4,9.2,72.0,98.0,27.9,85.0,4.7,945.6,0.1
2026-08-11 03:00:00,36.1,34.3,645.0,24.7,8.9,80.0,97.0,24.6,94.0,7.1,946.1,1.9
2026-08-11 04:00:00,35.5,33.3,493.0,19.2,8.9,88.0,95.0,25.1,94.0,8.0,945.8,0.6
2026-08-11 05:00:00,32.7,29.5,425.0,17.5,6.9,81.0,94.0,26.0,84.0,9.5,946.0,0.0
2026-08-11 06:00:00,32.7,29.3,526.0,19.2,8.0,88.0,93.0,26.2,84.0,5.8,946.2,0.0
2026-08-11 07:00:00,32.7,29.8,712.0,21.3,9.6,98.0,91.0,27.5,81.0,4.1,946.8,0.1
2026-08-11 08:00:00,29.2,25.0,825.0,21.4,11.4,113.0,91.0,28.7,79.0,8.1,947.5,0.0
2026-08-11 09:00:00,28.0,24.0,782.0,17.5,13.8,136.0,90.0,29.8,75.0,8.4,947.6,0.0
2026-08-11 10:00:00,29.0,25.7,667.0,11.5,16.5,164.0,90.0,31.5,71.0,3.4,948.1,0.0
2026-08-11 11:00:00,33.1,29.4,574.0,7.0,18.2,187.0,90.0,32.2,67.0,5.6,948.2,0.1
2026-08-11 12:00:00,51.0,45.2,533.0,5.5,18.1,201.0,90.0,33.1,64.0,5.3,947.8,0.1
2026-08-11 13:00:00,39.0,34.3,514.0,5.5,16.9,210.0,94.0,33.9,61.0,4.5,947.1,0.1
2026-08-11 14:00:00,40.7,35.5,522.0,6.1,15.9,214.0,121.0,33.5,62.0,4.9,946.5,0.3
2026-08-11 15:00:00,43.7,37.1,530.0,6.0,15.6,215.0,148.0,33.4,62.0,5.7,946.0,0.1
2026-08-11 16:00:00,45.1,37.5,565.0,6.5,15.5,211.0,167.0,33.3,62.0,4.8,945.4,0.0
2026-08-11 17:00:00,68.2,58.9,706.0,13.6,13.7,181.0,183.0,31.9,65.0,7.9,945.0,0.0
2026-08-11 18:00:00,68.9,61.9,1091.0,26.5,13.1,149.0,190.0,31.2,74.0,10.4,945.5,0.3
2026-08-11 19:00:00,72.4,66.4,1584.0,44.1,12.2,105.0,188.0,30.0,80.0,12.5,945.6,0.0
2026-08-11 20:00:00,71.9,66.8,1854.0,54.8,11.3,74.0,174.0,28.3,84.0,9.2,946.7,0.0
2026-08-11 21:00:00,69.4,64.5,1707.0,52.8,10.6,67.0,154.0,26.1,93.0,14.8,947.2,1.3
2026-08-11 22:00:00,68.7,63.3,1337.0,44.0,9.9,74.0,125.0,26.2,92.0,9.0,948.0,0.1
2026-08-11 23:00:00,69.4,63.8,999.0,34.9,9.4,83.0,114.0,27.1,91.0,9.0,947.7,0.0
2026-08-12 00:00:00,68.2,62.9,766.0,26.7,9.1,94.0,116.0,25.8,94.0,8.3,948.6,0.2
